x,y
2.1859569624066353,5.776191441252332
2.529426507651806,6.198674714499807
3.8656109403818846,8.041532217037963
3.4673466766253114,8.303744579005597
2.692181552760303,6.172115627062365
2.623342298902571,6.151117797206704
4.113221097737551,9.156355609685777
2.963599887676537,4.812723761133128
2.172643782570958,4.9178251560365895
2.9856048515066504,5.7460874743363375
2.343194115906954,6.428026161442298
2.4191859755665064,5.508953145530833
3.385506944730878,8.579062961347427
1.5476283840835094,6.30482855034326
2.720844501629472,5.916737506621612
4.295038187876344,10.07351269352221
4.545931908302009,8.259961012650693
1.6498821172863245,3.4946706347187053
4.246761880815029,10.486581965816464
2.655554261058569,6.845372396554366
1.5122518921270967,5.16266917387367
3.958975072018802,9.168035679230522
1.8950773822143674,3.7391051036888263
1.392043157480657,3.5303740030183555
2.034798925742507,5.669078655700665
3.8418909506872296,6.925305135325448
3.6387491850182414,9.726875624155111
1.1765629202127457,3.698079496564654
4.632059444673359,11.670628103830197
3.0356763657182455,7.849029180328909
1.035719501785934,3.6980017990135217
2.370706221088767,8.431345281002255
2.0270430175587535,4.774818197215045
4.026625304482877,9.634761179630736
2.287537225522101,6.513062371085756
2.993719272315502,7.067294218895451
4.8443274749442935,10.68703364303844
1.5392735982313752,3.5352688305149775
1.9386182017624378,5.848866690323408
4.049058741889894,10.21209650662495
1.7639560224488378,4.027793780594807
3.786388825625181,8.341604856167752
4.682345986366272,11.237085879101441
3.1491549694910645,7.639040892797354
1.7108164932578802,5.757836419051164
4.948952962644398,11.742167328020251
1.97719600610435,4.529950411071181
1.0934482468292117,3.9767984366756015
3.4967532446607947,6.886945766080611
1.9417114844545722,4.416742317412301
4.239700908772647,10.102089239049201
3.1504780296236277,8.970243006856581
4.263682892546058,8.208779722027291
1.9108989862725139,5.015209444953722
1.4132452793419361,2.788328813209995
4.745024586096406,10.872906200803175
1.9438467267900705,3.6651274604073807
1.7480986956506968,5.365999854489113
4.103522768244147,9.627958378824577
1.0166299035772681,3.344480539503982
4.329269763082266,7.916536270031915
4.647985675372183,9.392349496233772
2.331407037563622,6.494004204668365
1.5456216130405664,5.769589623049327
1.7159907948225737,3.8671528941733198
3.162906496785581,8.105967960414745
4.113988225348294,9.060473278924809
2.917947673238814,6.926586297167705
4.729515566490591,11.86970187606961
1.2644887054339051,1.6321750227600058
2.903993993997574,6.2407436260854725
4.456375556066632,9.102074649254858
1.961063452064991,3.6144980752203164
1.239720064215362,3.871890254174763
2.2791977375745773,5.9489539767471715
3.7075235191732645,6.806964724818971
4.4907319927588105,9.209055778406876
4.355320853181183,8.630437370764106
2.013706048950553,4.7496476791034645
4.220655237324536,9.702600647902981
3.6793793737888336,9.635836556538418
4.230605131946504,8.353418180288022
4.733158812858164,10.382660365781058
1.6010569017380476,4.181536336071784
3.4779153084382415,7.3991493807088125
2.7437007864937186,7.2756072575801944
4.55725737567991,10.91790115307559
4.36007746309042,10.934604547911798
4.907219342887402,10.019649509008838
4.028196063823998,9.856049010523385
4.733591633848846,13.492790916253064
4.2282131370157,9.139484931823947
1.7117716036736965,4.542803823344515
4.989857853390276,10.598580801826454
2.8400836270302534,7.6654516177803025
2.3556302106007934,5.6976023305047345
4.26751684397459,9.424802295261836
1.3813449321314692,3.735914546549353
3.832836454734206,10.309691243106851
3.6934931175783277,6.880238803340516
