x,y
2.7187748812139034,7.284480024385002
1.3547149542719126,3.195760573460849
4.562303550541401,9.631314920508524
3.6133134569972754,7.823095737696039
1.3108444605022669,3.0024405967750143
2.583158020861447,6.559168489901437
1.4011437632143497,4.021505861145942
2.319303856231272,4.53567909770697
1.54324946179986,5.029415774480464
2.4240367552265525,5.243665277232932
1.270588525570929,3.514377932095646
1.1388524388894439,2.6218346669552997
3.8164880853146315,9.085763868477942
4.355090372264385,9.828630689925115
4.65334758348763,9.007046874473586
4.3740251287817955,10.408250167741835
4.682458127848804,11.512878867891374
3.7944240691140294,9.028160623280703
4.301733596250415,11.33289453015389
2.5069058425724506,7.9830097971616025
4.595296027138829,9.032073654416742
3.100349146872759,5.994488884438116
4.19467512331903,9.678204979243889
4.844226937741041,12.030531472086802
3.8042901381850243,7.9544008505754125
3.3735444424673915,8.165871099836334
2.729062631726265,6.200379138268324
4.628753985278308,11.42536283826732
1.2831684527918696,4.50504789110761
1.9729339508339763,6.213175187442828
4.010404659435153,8.993952754754513
2.4432518174871802,6.370081392067959
3.48903860617429,7.87237019102972
3.198263444006443,7.415716979269708
4.531681266613305,8.098963218271262
2.030028935521841,3.5110902374099124
1.047823816537857,1.2626201915702064
2.0858539137989283,4.100532617145249
3.9069662876427174,7.734506595920834
2.934269381687045,7.617512590804423
3.395200317725539,7.291365703086995
3.5179570941254497,9.697915197813323
2.1738601000979543,6.81651456274907
3.730567554011941,9.012742318520774
3.7322146771475673,8.568316333239313
1.9137729872018099,4.8105837993404865
4.695330032147467,8.032342952604528
3.3391447830945253,8.908096047396066
4.1803332371637225,11.38569785130494
4.820787442848086,9.167753057747989
1.1460850248113275,3.6588658700528516
2.4319751039147377,5.354865596923528
3.884514546021819,8.475914135064494
3.4369619386270642,7.198363635787918
1.4827102990821004,3.6763033076572054
2.483444694429636,7.022865361822755
3.591429363936186,7.321553597977472
2.7728684954345226,5.916420708592709
4.8028974467888474,12.63727960174429
2.4521334413439035,6.465947785360204
3.610903994180262,8.026422863343853
4.641594952903688,11.245663299707873
4.360501583665609,9.508347166568578
2.1009494494646788,5.224738898468736
3.326705925166607,6.200386302287468
3.8244727039709687,8.224410556267685
3.8362254863604903,7.9858430507440445
2.386128256097436,4.884129291848654
1.2721208622679114,4.513338392684021
3.7368877828121185,8.478251632649206
1.6518838647753,4.863060412977128
2.1652109529823065,4.807061666127657
2.8852217849344015,7.2688664066849356
1.6769164567813277,5.010883372434166
2.813683913089335,6.50627909738914
1.4206414399668574,4.884603401444755
1.443097909912467,5.105344362549022
3.101640327833593,5.4675743105413055
1.164328538812697,3.8038333656400707
2.550376090221107,6.7767522198305015
1.8532824087888002,3.683745928973056
3.946373143233359,7.590945990187015
2.0749290455132723,5.7781549814299655
1.2282150033861399,3.289127677074935
3.5223658764734864,6.3782460722828205
3.6609790083020926,8.107813304275734
1.211424995213747,4.513663597401678
2.9313731621950865,6.022893058682138
2.994887260720134,7.434320413507321
2.0894480356946588,5.560463176186772
2.028187041170895,5.774176153499519
2.2323602735996246,4.3052035079117505
1.8363935053348541,4.096066328411771
1.954512508586049,5.145175094783122
2.833110772073269,6.57333642038192
1.3766034673899412,3.980845954956862
3.7028299383819103,8.652767126386463
3.806115214712918,9.736829002207763
1.8587365401908755,5.5190448652502555
4.7433280646800995,8.24939704998647
