x,y
1.5840458441525698,3.6077801101462263
1.0584848374128342,3.854694470659279
3.9608950410038233,8.99770980285158
1.4176645977422595,4.050128792818824
3.1246252357959747,6.994226843836426
4.152471941895783,8.427783659038084
2.202481957152486,4.533605938332807
2.7625162610784173,6.880589141183359
4.328877029009163,9.621477428566932
4.483883107081056,11.65798591037278
2.366293524391949,5.126318960562685
4.8007920533418655,10.870579675673504
1.846169313415885,5.323863120901452
3.236586444079876,8.375016346774883
2.435034329071641,6.0907744501707155
3.4619587026536465,8.4143076469315
4.5966933984309435,11.53298634431252
3.2602105867117643,7.570878771924324
2.938771684654057,8.144246315954637
4.742495246231556,10.85836083976017
2.0240375325083733,5.536345765104494
1.1448802668601274,1.6471298717609826
4.833673927001655,11.592105412895565
3.1666173050180078,7.672071251214696
4.096776816993952,7.25159193134129
1.8176660016179085,4.321063690471847
2.414262236095965,7.9341683551722
1.448808421380818,5.239068452970191
2.6095694256946445,5.411788686796791
1.5161529844626784,4.37495955659396
4.993851324543357,9.22495183327973
2.126743933185935,4.697711651988063
1.329261478036642,3.8977014106934993
4.14590503834188,9.027745376935416
3.3851860724389553,8.625180918383059
3.994433555752039,10.061336396971765
3.9397601541131735,9.402589972672923
3.6515250438824296,9.69875100003241
2.7211982468143106,6.167835579302135
3.051447262056172,7.125767887836562
4.098079449497163,8.67916568545774
1.4791442435234785,3.796583253065766
4.0754602160304785,9.371215934199382
4.433242907747626,10.53848168292341
1.4214937798678875,4.82927957166027
4.647477826103568,9.47275263171571
3.126102287322283,7.904318085547036
1.099983911961317,3.686636880187003
3.919657777994871,9.220692998283427
2.5556870782747865,6.2249689355991835
4.937079189345241,10.28615537456716
4.397058444097638,8.654071589895572
4.067985013127327,9.205116603896563
4.167160518467426,8.668176159818612
3.0512194177135825,6.761223347163352
1.5300307497382164,5.740125688039353
1.0529380179941654,3.522904587331799
3.926916165277362,7.105668511722415
1.9839160479605198,5.812750547286854
2.616147916764021,5.619772377442172
3.486025615595281,6.301523394464123
2.3454576767981052,3.4306035649288393
3.9270265316590667,8.971784249042878
1.2788628311827779,4.565057144685842
3.458393876440823,8.991624718875887
1.7367557976394892,3.534873029623739
4.805380256846547,9.395846427853096
3.597579483874142,9.313246237114637
3.1334363082423806,8.221933042596245
2.5383681235834956,6.949887951775755
3.445753589272499,6.62727206979854
2.7138889133930206,7.921976304175864
1.526211011223495,3.4746833508545025
1.00348798930645,1.4655276872820668
3.8267761869356036,9.250201167015963
2.7097601406276226,7.29496497074255
4.7886899672448635,10.743233358307489
4.858422664925456,9.33326401640376
2.395353111438453,6.163971431605797
1.9748303778469563,4.271411458561275
4.448181583546102,11.076383119638974
2.5986818205565214,4.904409016005476
4.560088550671935,9.261286995504406
4.000002038665116,11.134386724165768
1.044451647438109,1.5855046349187492
4.317531847395003,8.920820577965399
4.767686208710074,10.761062409219296
4.031524055637419,9.474265914656282
3.28762761130929,7.944880807149076
3.3244412960484624,7.953708654898626
1.1521260058507323,4.701454345546412
2.682280362583697,6.3471959151057575
3.0457385154441,9.018926322521093
3.0402721501886845,7.021272934380598
1.6725104274228215,4.229780230673528
1.9604171942919493,6.670755392196425
2.0404681023210287,6.451044062873594
4.28670714981854,10.277889116078304
3.0514044146984816,9.435584779128353
3.5197929199784994,6.10791639740673
