x,y
2.509788142517209,6.409496656054942
4.925108549185097,11.189395780507704
4.879865232855082,10.560046244908895
1.2763561587780714,4.126172365850259
2.6794900968670845,6.668411152329995
2.8039610721170902,7.684525478158827
3.7097150292247534,7.050802229379928
4.18448203150183,10.11418625784749
2.8546462384983897,7.294102383668302
1.7008206686004996,3.3846574853912865
4.101427978836,8.255531223144535
4.656812056899071,10.58304276250332
2.8543591126799583,6.397004713882654
4.133948429487646,9.36947526328282
1.7107301140204072,5.2454033503830555
4.17314822319895,8.084347356103367
3.1531984312459826,5.744467433620148
4.76850769855082,10.102048959360564
2.734617174603045,9.004217661423167
4.934479252435267,10.493158282866226
1.2444725586101413,2.7363932240994187
4.801228201016784,11.992888682194085
2.46873302385211,5.006603873145439
2.0329930540174246,5.306329969359407
2.384439175017178,3.970559230871632
1.1174266804009676,3.187276953368099
1.523812087252736,4.281298235624033
3.0757808052003384,7.350502175884425
4.651779902167618,10.965076428661295
4.042948519811034,9.858823057671183
4.275186225771904,8.305310867637303
3.2856848873198032,7.078250922666497
4.778905595652759,9.810059816756253
2.5857339464128017,7.694635917860599
3.3703227071091533,6.88466519832137
4.887716632336378,10.20240592936094
4.465024722740054,10.525584607367072
3.3245145827531815,7.109335737996488
3.4953197445720434,8.04912199382075
3.5673823095858097,8.582484589311575
3.0606238152831793,7.8997884627370105
3.243342559784651,6.908282592876144
1.1090116202831268,4.105073894042383
3.5044877864420414,7.253445129936659
3.758515569381416,6.704112578761249
1.198683804832399,3.1229033454580284
4.304242446087301,10.687993935563803
2.1830632304772735,7.454065340260941
4.766611092723906,9.720840543643668
2.698373129591346,6.257799766061893
3.459126031026244,8.025003488450452
4.069361012428999,9.45336210090341
2.876212874427438,7.653868084886866
4.862838382832706,11.601736204222378
3.075719553977251,6.569634223922808
2.312480064108968,6.130533193293404
2.611352315172553,7.473493476610905
2.686642475426197,8.846001515320761
3.8292087642475963,9.695465399449136
1.3736110432073474,4.074475380564094
1.6784870568662882,7.285829681539518
4.319242398254573,9.561428142749284
2.5871617095544934,6.134546682660698
2.835458475165069,5.51210387212478
3.6052010962739587,9.762299528142504
4.326378178782761,9.263224470796722
1.9981319876387715,2.8842053804996564
1.9687987146899104,6.382466932100161
4.322440250776708,10.612125537331206
1.2861522752791643,2.6677364352472996
1.9055652311071754,4.26119343496581
3.8523254729807377,8.385964889333433
3.102162796072662,5.394237382346312
3.8357086228206754,8.352218189557442
2.498712543398142,6.981705424833091
2.038615425117314,4.615777831162179
3.0867155250161886,7.475725505417467
4.919610533863306,11.618949965613814
4.114415744319558,9.392838065189856
2.597949962131679,7.096159442446254
3.76134876254946,7.713809441420691
4.5922219678759575,12.52274436957315
4.790239728987217,10.716621148044894
3.681591719388962,9.785458905267022
3.142806449905038,7.8481866059837
2.9820786081254482,6.3780408301847755
2.3796967454254627,5.593645387265748
2.916464041918516,7.259676844753321
4.846541461534798,8.960935892286194
3.7563515109941363,8.541800877772566
1.3073558174073696,4.653238131107004
1.2141550248488784,3.1480421841138324
4.124834292568266,9.507912629678438
4.0699240025132895,9.727986132876126
3.188112379051745,9.607526312364593
4.693369960412383,11.430135367072054
1.7761658625677228,4.751947705706911
2.1973806405439973,3.4250012864148838
1.1077787978574634,3.6394892500361027
4.965416205115616,10.302163099377502
