x,y
4.741872961632907,11.572435141163048
2.078688148409128,6.7635414766659565
2.0836194902658463,5.0242520942878
2.7598453648388386,7.094600438475796
2.4060405185446143,5.2826405582489295
2.882060604169965,5.576074644828716
1.2962443819269538,4.4074813103932495
3.88344544544816,9.881348868486183
4.745521668344736,11.521726552255707
3.603663614951074,7.8982195568300995
2.5032668486237526,4.966880546040899
4.866525204852223,12.737053412619918
1.1452590515837073,3.4250777782073385
3.9922178350389004,10.662259061699599
1.0325196897611022,2.135613891239188
1.5663074348121881,3.7346822317749035
2.604295981116593,4.408022630176376
1.637104831635952,5.020752167306856
1.8368479255586863,4.3399477232774695
4.650262838229537,12.667019884921848
4.422290618531406,9.247376238917557
2.3528150115162134,3.5847403075085
3.3616670602932572,9.48971701095662
3.4627307215705514,7.50880608680539
3.835225883871317,8.568974275905132
4.579241626895964,11.427683418646348
4.1663430612534285,9.074247594330359
2.9988840417936444,5.378004512011927
1.724225725978613,5.370723357828338
4.3043331783264875,9.181961276970398
3.1802949914708734,8.020552322801619
1.674246672540903,3.873521241815841
4.561515065841377,10.061673393844497
4.985372295603156,10.737921636650755
3.2834508465602994,8.925635496901918
3.59846824221313,8.413135790178899
3.8192380713298917,9.574186463640867
2.008498787879944,4.120543042140263
4.819957164116204,11.40962047350381
4.594268322922289,11.337066753579755
1.2661561500281096,2.842935799210909
1.0199362616986036,5.276395436754731
4.109432282857597,9.093445665163953
2.7491082847118378,5.151153725342173
2.00776363350451,4.685919580086189
1.7736861370503902,5.006930082388314
4.887552781030536,11.761183960879007
2.7815970201045275,5.77890537387126
4.480100370012224,10.497109744316607
1.8482561307027936,4.0332306471558255
4.78327411878854,11.880871460868036
2.811360220424831,6.083975261867343
2.3220104379579425,5.166429019232296
4.216799266636372,9.953786814430716
4.81422748696059,9.196181677837107
2.218621131964028,4.888785555381595
1.08943014126271,4.121547002335958
4.5628274995833635,9.145393421794887
3.6006053192541003,9.336041651275755
4.184728339314461,8.341124056898924
1.755696459673345,4.428179393621366
2.0547273019328713,4.128643675543203
4.413824245333672,9.566038197769492
3.9291203171014786,8.930729211094938
4.508174452930689,11.410098930277305
3.4961661314591765,7.706109157970954
2.898694503121078,5.988488714905716
2.8146009789779782,6.651830492521748
3.7425773553550243,9.391919927063459
2.519055533222854,5.82291512092768
4.635947259142995,7.809062694808418
3.9062985964119434,8.012584585348138
2.837094247341156,6.099779776913961
3.6378971450030804,7.43541289695116
3.2392777828499675,6.4394775786030465
2.771938230842352,6.556307197297171
4.148342086002231,9.297519469506891
4.283602725714445,7.925269117643612
4.7234814167022705,9.60910438132897
4.629147389903665,9.053762495403769
4.508375983685255,9.845774443314026
2.723237265832722,5.612681876948122
3.0627034921199083,6.200465697498636
3.0897234650328755,6.511631857805549
1.1619067946448922,2.705898660556669
3.4580374285578728,7.732591338315593
1.3821173626929522,4.117776857239999
2.8111638501286507,6.958920529024817
4.847424125298858,11.352622961857294
1.2402665233239532,2.6103539731868866
3.359776882454753,9.499093169942306
2.849478685297072,6.348207893920732
4.231105753220618,11.691596278926527
4.848139317706227,8.95139293579248
1.7589235715568066,4.724279448317702
2.803341019898653,6.530493450970577
4.4367706049233675,9.64901089615713
4.524277047254145,9.744310692563245
2.9061019960790873,5.972372624329553
3.2506209099665284,9.301859226175102
